Type,Latitude,Longitude,Date,Time,Descriptions
Heavy Traffic,1.325206841,103.8597081,9/2/18,10:18:00 PM,Heavy Traffic on CTE (towards SLE) between Kramat Rd Entrance and Jalan Bahagia Exit.
Heavy Traffic,1.365282824,103.8598753,9/2/18,10:09:00 PM,Heavy Traffic on CTE (towards SLE) between PIE(Changi) Exit and AMK Ave 3 Exit.
Heavy Traffic,1.395272203,103.905465,9/2/18,10:01:00 PM,Heavy Traffic on TPE (towards SLE) at Punggol Rd Exit.
Roadwork,1.426336918,103.7861665,9/2/18,10:01:00 PM,Roadworks on SLE (towards CTE) after Woodlands Ave 2 Exit. Avoid lane 3.
Roadwork,1.395043976,103.8368867,9/2/18,10:00:00 PM,Roadworks on SLE (towards BKE) before Lentor Ave Exit. Avoid lane 4.
Roadwork,1.275360841,103.8625597,9/2/18,9:56:00 PM,Roadworks on Marina Boulevard (towards Marina Mall) after Marina Gardens Drive.
Roadwork,1.339449531,103.7782238,9/2/18,9:50:00 PM,Roadworks on PIE (towards Changi Airport) after Bukit Timah Rd exit. Avoid lane 4.
Roadwork,1.353326283,103.9640036,9/2/18,9:41:00 PM,Roadworks on TPE (towards SLE) before PIE Entrance.
Roadwork,1.314459198,103.7184985,9/2/18,9:39:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Jurong Port Road. Avoid right lane.
Roadwork,1.311859389,103.7324585,9/2/18,9:39:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Port Road. Avoid right lane.
Roadwork,1.42870939,103.7662827,9/2/18,9:38:00 PM,Roadworks on Woodlands Avenue 3 (towards Woodlands Checkpoint) after Kranji Road. Avoid left lane.
Roadwork,1.30582043,103.7684071,9/2/18,9:38:00 PM,Roadworks on AYE (towards Tuas) before Clementi Ave 2 Exit. Avoid lane 1.
Roadwork,1.335306883,103.8941567,9/2/18,9:34:00 PM,Roadworks on Ubi Road 2 (towards Airport Road) after Ubi Avenue 4. Avoid left lane.
Roadwork,1.424775077,103.7909823,9/2/18,9:32:00 PM,Roadworks on SLE (towards CTE) after Woodlands Ave 2 Exit. Avoid lane 3.
Roadwork,1.331289094,103.7640555,9/2/18,9:31:00 PM,Roadworks on PIE (towards Tuas) at Clementi Ave 6 Entrance.
Roadwork,1.332441178,103.7646061,9/2/18,9:31:00 PM,Roadworks on PIE (towards Tuas) at Bukit Batok East Ave 3 Exit.
Roadwork,1.425847028,103.7708555,9/2/18,9:28:00 PM,Roadworks on BKE (towards PIE) before SLE Exit. Avoid lane 3.
Roadwork,1.420315248,103.7988103,9/2/18,9:27:00 PM,Roadworks on SLE (towards BKE) before Woodlands Ave 12 Exit. Avoid lane 1.
Roadwork,1.317239005,103.8074365,9/2/18,9:11:00 PM,Roadworks on Farrer Road (towards Queensway) after Farrer Flyover. Avoid left lane.
Accident,1.328639594,103.9499771,9/2/18,9:03:00 PM,Accident on Upper Changi Road East (toward Changi) after Bedok Road. Avoid left lane.
Accident,1.354988211,103.7244883,9/2/18,8:58:00 PM,Accident on PIE (towards Tuas) after Jurong East Ave 2 with congestion till Jurong Town Hall Rd. Avoid lanes 2 and 3.
Roadwork,1.322992892,103.6914061,9/2/18,8:54:00 PM,Roadworks on AYE (towards MCE) at Pioneer Circus Exit.
Roadwork,1.343498047,103.8913697,9/2/18,8:49:00 PM,Roadworks on Hougang Avenue 3 near Bartley Road East/Hougang Avenue 3 Junction.
Roadwork,1.285612749,103.7793772,9/2/18,8:37:00 PM,Roadworks on West Coast Highway (towards Tuas) after South Buona Vista. Avoid left lane.
Roadwork,1.287349734,103.7776697,9/2/18,8:32:00 PM,Roadworks on West Coast Highway (towards City) after Clementi Road.
Accident,1.289648097,103.8608722,9/2/18,8:24:00 PM,Accident on Temasek Avenue near Bayfront Avenue/Raffles Avenue Junction.
Vehicle breakdown,1.284051037,103.8019294,9/2/18,8:06:00 PM,Vehicle breakdown on AYE (towards Tuas) before Alexandra Rd Entrance.
Vehicle breakdown,1.320329559,103.7552559,9/2/18,7:26:00 PM,Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Entrance.
Heavy Traffic,1.3373569,103.837225,9/2/18,6:51:00 PM,Heavy Traffic on Thomson Road (towards SLE) between PIE and Andrew Road.
Heavy Traffic,1.38492353,103.9150981,9/2/18,6:51:00 PM,Heavy Traffic on TPE (towards SLE) between Tampines Ave 7 Exit and Tampines Flyover.
Heavy Traffic,1.325981262,103.8711054,9/2/18,6:29:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Kallang Way Exit.
Heavy Traffic,1.289393643,103.842344,9/2/18,6:28:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.
Heavy Traffic,1.322616837,103.7480766,9/2/18,6:26:00 PM,Heavy Traffic on AYE (towards Tuas) at Jurong Town Hall Exit.
Heavy Traffic,1.328975484,103.8662543,9/2/18,6:25:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Kallang Way.
Heavy Traffic,1.342840172,103.6424572,9/2/18,6:23:00 PM,Heavy Traffic on AYE (towards Tuas) before Tuas West Dr Exit.
Heavy Traffic,1.272881726,103.8488493,9/2/18,6:22:00 PM,Heavy Traffic on AYE (towards MCE) between Lower Delta Rd Exit and Keppel Rd Entrance.
Heavy Traffic,1.308901574,103.9343122,9/2/18,6:22:00 PM,Heavy Traffic on ECP (towards City) between East Coast Park Carpark H Exit and Still Rd Sth Exit.
Obstacle,1.293911236,103.8639739,9/2/18,6:18:00 PM,Obstacle on ECP (towards Changi Airport) before Ophir Rd Entrance. Avoid lane 1.
Heavy Traffic,1.347741328,103.7892432,9/2/18,5:51:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Bukit Batok Rd and BKE.
Heavy Traffic,1.302818081,103.9151029,9/2/18,5:51:00 PM,Heavy Traffic on ECP (towards Changi Airport) between Fort Rd Exit and Still Rd Sth Exit.
Heavy Traffic,1.416860397,103.8032807,9/2/18,5:50:00 PM,Heavy Traffic on SLE (towards CTE) between BKE Entrance and Mandai Ave Exit.
Heavy Traffic,1.344174995,103.8774317,9/2/18,5:48:00 PM,Heavy Traffic on Bartley Road (towards Braddell) between Upper Paya Lebar Road and Mount Vernon Road.
Heavy Traffic,1.331104261,103.8155809,9/2/18,5:45:00 PM,Heavy Traffic on Adam Road (towards Braddell) between Farrer U/P and Farrer F/O.
Vehicle breakdown,1.328792347,103.9118056,9/2/18,5:41:00 PM,Vehicle breakdown on PIE (towards Changi Airport) after Jalan Eunos.
Heavy Traffic,1.324062144,103.7436998,9/2/18,5:37:00 PM,Heavy Traffic on AYE (towards MCE) at Jurong Town Hall Rd Exit.
Accident,1.314883347,103.8459453,9/2/18,5:26:00 PM,Accident in CTE Tunnel (towards AYE) before Bukit Timah Rd Exit. Avoid lane 4.
Accident,1.282569727,103.876845,9/2/18,5:25:00 PM,Accident on MCE (towards ECP) before ECP (Changi) Exit. Avoid lane 5.
Accident,1.286915076,103.839819,9/2/18,5:20:00 PM,Accident in CTE Tunnel (towards AYE) before Outram Rd Exit.
Heavy Traffic,1.311382214,103.7633552,9/2/18,5:20:00 PM,Heavy Traffic on AYE (towards Tuas) between Normanton Exit and Clementi Ave 6 Exit.
Vehicle breakdown,1.327429617,103.8694865,9/2/18,5:16:00 PM,Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way. Avoid lane 5.
Heavy Traffic,1.390456466,103.7708831,9/2/18,5:07:00 PM,Heavy Traffic on KJE (towards BKE) between Woodlands Rd Exit and BKE Exit.
Vehicle breakdown,1.29566854,103.8881371,9/2/18,5:02:00 PM,Vehicle breakdown on ECP (towards City) at Fort Rd Exit.
Heavy Traffic,1.283821371,103.8064027,9/2/18,5:00:00 PM,Heavy Traffic on AYE (towards MCE) between Clementi Rd Entrance and Alexandra.
Heavy Traffic,1.43698501,103.76849,9/2/18,4:58:00 PM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.
Heavy Traffic,1.424038972,103.7925635,9/2/18,4:57:00 PM,Heavy Traffic on SLE (towards CTE) at Woodlands Ave 12 Exit.
Heavy Traffic,1.30150066,103.9104666,9/2/18,4:52:00 PM,Heavy Traffic on ECP (towards Changi Airport) between Tg Katong Rd Exit and Still Rd Sth Exit.
Vehicle breakdown,1.345138824,103.7879176,9/2/18,4:31:00 PM,Vehicle breakdown on PIE (towards Changi Airport) before BKE with congestion till Upper Bukit Timah Rd. Avoid lane 3.
Heavy Traffic,1.344368409,103.8602905,9/2/18,4:23:00 PM,Heavy Traffic on CTE (towards AYE) at Upper Serangoon Rd Exit.
Heavy Traffic,1.421966642,103.7952742,9/2/18,4:18:00 PM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.
Vehicle breakdown,1.270681735,103.8595466,9/2/18,4:18:00 PM,Vehicle breakdown on MCE (towards ECP) at Central Boulevard Exit.
Heavy Traffic,1.320595223,103.8551208,9/2/18,4:09:00 PM,Heavy Traffic on CTE (towards SLE) between Cairnhill Circle Entrance and Moulmein Rd Exit.
Accident,1.298426099,103.7814027,9/2/18,4:06:00 PM,Accident on AYE (towards MCE) before Buona Vista Exit.
Vehicle breakdown,1.325803401,103.8322217,9/2/18,4:01:00 PM,Vehicle breakdown on PIE (towards Tuas) after Thomson Rd Exit with congestion till Toa Payoh Exit. Avoid lane 2.
Roadwork,1.309102259,103.8920873,9/2/18,3:56:00 PM,Roadworks on Dunman Road (towards Crescent Road) after Guillemard Camp Road. Avoid left lane.
Vehicle breakdown,1.329735065,103.8589848,9/2/18,3:55:00 PM,Vehicle breakdown on PIE (towards Tuas) at Toa Payoh (Kim Keat Link) Exit.
Roadwork,1.294899558,103.8499143,9/2/18,3:46:00 PM,Roadworks on Stamford Road (towards Fort Canning Link) after Victoria Street.
Heavy Traffic,1.333780711,103.8145564,9/2/18,3:41:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
Roadwork,1.301743464,103.8233262,9/2/18,3:29:00 PM,Roadworks on Grange Road (towards Grange Garden) after Rochalie Drive.
Heavy Traffic,1.311362389,103.8449171,9/2/18,3:27:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit.
Roadwork,1.400204704,103.8568145,9/2/18,3:27:00 PM,Roadworks on SLE (towards CTE) at Seletar West Link Entrance.
Heavy Traffic,1.32474001,103.8718743,9/2/18,3:24:00 PM,Heavy Traffic on PIE (towards Tuas) between Jalan Eunos and KPE Exit.
Heavy Traffic,1.302027915,103.8345301,9/2/18,3:23:00 PM,Heavy Traffic on Orchard Turn (towards Orchard Boulevard) after Orchard Link.
Roadwork,1.346190712,103.6906359,9/2/18,3:17:00 PM,Roadworks on PIE (towards Tuas) before Pioneer Rd North. Avoid lane 4.
Roadwork,1.284417218,103.8352243,9/2/18,3:07:00 PM,Roadworks on Outram Road (towards Tiong Bahru Road). Avoid right lane.
Roadwork,1.278404587,103.8496303,9/2/18,3:05:00 PM,Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard.
Roadwork,1.346126549,103.7030283,9/2/18,2:59:00 PM,Roadworks on Jurong West Avenue 4 (towards Jurong West Street 76) after Jurong West Street 75.
Roadwork,1.380746112,103.9192088,9/2/18,2:58:00 PM,Roadworks on TPE (towards PIE) after KPE Exit. Avoid lane 1.
Roadwork,1.308767823,103.9344426,9/2/18,2:58:00 PM,Roadworks on ECP (towards City) at Bedok Exit.
Roadwork,1.322973236,103.6845799,9/2/18,2:57:00 PM,Roadworks on Jalan Ahmad Ibrahim (towards AYE) after Sixth Lok Yang Road. Avoid left lane.
Heavy Traffic,1.307152849,103.8410074,9/2/18,2:54:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.
Roadwork,1.373823741,103.7266211,9/2/18,2:34:00 PM,Roadworks on KJE (towards BKE) before Sungei Tengah Exit. Avoid lane 4.
Roadwork,1.366980133,103.7793688,9/2/18,2:32:00 PM,Roadworks on BKE (towards PIE) after Dairy Farm Rd Exit.
Roadwork,1.35690608,103.8570693,9/2/18,2:31:00 PM,Roadworks on CTE (towards AYE) after AMK Ave 1 Exit.
Vehicle breakdown,1.283588888,103.8092522,9/2/18,2:25:00 PM,Vehicle breakdown on AYE (towards Tuas) after Lower Delta Rd Exit.
Roadwork,1.303479845,103.8235333,9/2/18,2:18:00 PM,Roadworks on Grange Road (towards Orchard Boulevard) after Cuscaden Road. Avoid right lane.
Roadwork,1.306175787,103.8390998,9/2/18,2:04:00 PM,Roadworks on Cairnhill Circle (towards Cairnhill Rise) after CTE.
Roadwork,1.355871452,103.6986538,9/2/18,2:02:00 PM,Roadworks on PIE (towards Tuas) before Jalan Bahar. Avoid lane 4.
Roadwork,1.328171177,103.948881,9/2/18,1:59:00 PM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Road. Avoid left lane.
Roadwork,1.306324552,103.9131657,9/2/18,1:54:00 PM,Roadworks on Marine Parade Road (towards Telok Kurau Road) after Marine Crescent.
Accident,1.320107393,103.6498292,9/2/18,1:42:00 PM,Accident on Pioneer Road (towards Tuas) after Tuas Road. Avoid left lane.
Roadwork,1.301707674,103.8553124,9/2/18,1:35:00 PM,Roadworks on Queen Street (towards Rochor Road) after Ophir Road. Avoid right lane.
Roadwork,1.323583011,103.8730701,9/2/18,1:34:00 PM,Roadworks on PIE (towards Changi Airport) at KPE(ECP) Exit.
Roadwork,1.306277881,103.9130676,9/2/18,1:32:00 PM,Roadworks on Marine Parade Road (towards Marine Crescent) after Telok Kurau Road. Avoid left lane.
Roadwork,1.362724519,103.8878156,9/2/18,1:29:00 PM,Roadworks on Upper Serangoon Road (towards Sengkang) after Tampines Road. Avoid left lane.
Roadwork,1.379637092,103.9035713,9/2/18,1:28:00 PM,Roadworks on Upper Serangoon Road (towards Sengkang) after Hougang Avenue 8.
Vehicle breakdown,1.331796567,103.8177492,9/2/18,1:22:00 PM,Vehicle breakdown on PIE (towards Changi Airport) after Lornie Rd.
Roadwork,1.355384316,103.7204296,9/2/18,1:09:00 PM,Roadworks on PIE (towards Tuas) at Jurong West Ave 2 Exit.
Roadwork,1.39244387,103.8503443,9/2/18,12:46:00 PM,Roadworks on Yio Chu Kang Road (towards Cactus Road) after Ang Mo Kio Street 66. Avoid left lane.
Roadwork,1.317687882,103.897323,9/2/18,12:45:00 PM,Roadworks on Sims Avenue (toward Changi) after Paya Lebar Road. Avoid right lane.
Roadwork,1.311921589,103.7917018,9/2/18,12:42:00 PM,Roadworks on North Buona Vista Road (towards Holland Drive) after Commonwealth Avenue West. Avoid right lane.
Vehicle breakdown,1.327253189,103.8615614,9/2/18,12:39:00 PM,Vehicle breakdown on CTE (towards AYE) after PIE(Jurong) Exit.
Roadwork,1.349341596,103.8735236,9/2/18,12:30:00 PM,Roadworks on Upper Serangoon Road (towards City) after Serangoon Central. Avoid left lane.
Roadwork,1.306324552,103.9131657,9/2/18,12:27:00 PM,Roadworks on Marine Parade Road (towards Telok Kurau Road) after Marine Crescent. Avoid left lane.
Vehicle breakdown,1.384758195,103.9153254,9/2/18,12:26:00 PM,Vehicle breakdown on TPE (towards PIE) before KPE Exit.
Roadwork,1.306178504,103.9126606,9/2/18,12:25:00 PM,Roadworks on Marine Parade Road (towards Marine Crescent) after Telok Kurau Road. Avoid left lane.
Vehicle breakdown,1.366187643,103.9505206,9/2/18,12:23:00 PM,Vehicle breakdown on TPE (towards PIE) after Pasir Ris Dr 8 Exit.
Roadwork,1.280904538,103.874678,9/2/18,12:23:00 PM,Roadworks on MCE (towards ECP) after Marina Blvd Entrance. Avoid lane 5.
Roadwork,1.380188491,103.902672,9/2/18,12:11:00 PM,Roadworks on Buangkok Drive (towards Rivervale Link) after Upper Serangoon Road.
Roadwork,1.332892882,103.8559584,9/2/18,12:07:00 PM,Roadworks on Lorong 6 Toa Payoh (towards Kim Keat Link) after Toa Payoh East. Avoid right lane.
Accident,1.389283092,103.7515145,9/2/18,12:05:00 PM,Accident on KJE (towards PIE) before Choa Chu Kang Dr Exit. Avoid lane 1.
Vehicle breakdown,1.359107593,103.9030025,9/2/18,12:03:00 PM,Vehicle breakdown on KPE (towards TPE) at Tampines Road Exit.
Roadwork,1.31449712,103.8892037,9/2/18,12:02:00 PM,Roadworks on Geylang Road (toward City) after Tanjong Katong Road.
Accident,1.305130327,103.7694299,9/2/18,11:57:00 AM,Accident on AYE (towards MCE) after Clementi Ave 2 Exit with congestion till Jurong Town Hall Exit. Avoid lane 1.
Roadwork,1.319981746,103.9685134,9/2/18,11:46:00 AM,Roadworks on ECP (towards Changi Airport) after Bayshore. Avoid lane 1.
Roadwork,1.316063397,103.8923708,9/2/18,11:44:00 AM,Roadworks on Paya Lebar Road (towards Guillemard Road) after Sims Avenue. Avoid left lane.
Roadwork,1.307903394,103.9208607,9/2/18,11:40:00 AM,Roadworks on Marine Parade Road (towards Marine Vista) after Siglap Road.
Roadwork,1.344368416,103.7278056,9/2/18,11:38:00 AM,Roadworks on Boon Lay Way (towards City) after Jurong West St 51. Avoid left lane.
Roadwork,1.353094525,103.94147,9/2/18,11:38:00 AM,Roadworks on Tampines Avenue 5 (towards Tampines Central 2) after Tampines Avenue 4. Avoid left lane.
Roadwork,1.301763983,103.9113442,9/2/18,11:31:00 AM,Roadworks on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 3.
Roadwork,1.323603043,103.8107943,9/2/18,11:30:00 AM,Roadworks on Bukit Timah Road (towards Woodlands) after Farrer Road. Avoid left lane.
Roadwork,1.316864049,103.9468792,9/2/18,11:25:00 AM,Roadworks on Upper East Coast Road (towards Changi) after Bedok South Avenue 3. Avoid right lane.
Roadwork,1.288505733,103.7754133,9/2/18,11:21:00 AM,Roadworks on West Coast Highway (towards Tuas) after Wholesale Centre. Avoid left lane.
Roadwork,1.346126549,103.7030283,9/2/18,11:21:00 AM,Roadworks on Jurong West Avenue 4 (towards Jurong West Street 76) after Jurong West Street 75.
Roadwork,1.322973236,103.6845799,9/2/18,11:19:00 AM,Roadworks on Jalan Ahmad Ibrahim (towards AYE) after Sixth Lok Yang Road. Avoid left lane.
Roadwork,1.311848769,103.8036591,9/2/18,11:10:00 AM,Roadworks on Farrer Road (towards Lornie) after Holland Road. Avoid left lane.
Roadwork,1.316850307,103.9469828,9/2/18,11:08:00 AM,Roadworks on Upper East Coast Road (towards City) after Bedok South Road. Avoid right lane.
Roadwork,1.286839506,103.778313,9/2/18,11:08:00 AM,Roadworks on West Coast Highway (towards City) after Clementi Road.
Roadwork,1.390409534,103.8452915,9/2/18,11:06:00 AM,Roadworks on Yio Chu Kang Road (towards Ang Mo Kio Street 64) after Ang Mo Kio Street 65. Avoid right lane.
Roadwork,1.390325937,103.7545865,9/2/18,11:04:00 AM,Roadworks on Woodlands Road (towards Woodlands Checkpoint) after KJE. Avoid left lane.
Roadwork,1.432065202,103.772094,9/2/18,11:03:00 AM,Roadworks on Woodlands Avenue 3 (towards City) after Woodlands Ave 1. Avoid left lane.
Roadwork,1.432221605,103.7738929,9/2/18,11:02:00 AM,Roadworks on Woodlands Avenue 3 (towards City) after Woodlands Square. Avoid left lane.
Roadwork,1.290442299,103.7699896,9/2/18,11:01:00 AM,Roadworks on West Coast Highway (towards Tuas) after Wholesale Centre. Avoid left lane.
Roadwork,1.361771638,103.8869212,9/2/18,11:00:00 AM,Roadworks on Upper Serangoon Road (towards City) after Hougang Avenue 3. Avoid right lane.
Roadwork,1.367267848,103.8926171,9/2/18,10:59:00 AM,Roadworks on Upper Serangoon Road (towards Sengkang) after Hougang Avenue 2. Avoid right lane.
Roadwork,1.367629864,103.8929987,9/2/18,10:59:00 AM,Roadworks on Upper Serangoon Road (towards City) after Hougang Avenue 5. Avoid right lane.
Roadwork,1.336219249,103.7424854,9/2/18,10:58:00 AM,Roadworks on Boon Lay Way (towards Tuas) after Jurong East Street 11. Avoid right lane.
Roadwork,1.3589225,103.8837293,9/2/18,10:57:00 AM,Roadworks on Upper Serangoon Road (towards Sengkang) after Flower Road.
Roadwork,1.373847544,103.8995757,9/2/18,10:56:00 AM,Roadworks on Upper Serangoon Road (towards City) after Buangkok East Drive. Avoid left lane.
Roadwork,1.349341596,103.8735236,9/2/18,10:55:00 AM,Roadworks on Upper Serangoon Road (towards City) after Serangoon Central. Avoid left lane.
Roadwork,1.379637092,103.9035713,9/2/18,10:55:00 AM,Roadworks on Upper Serangoon Road (towards Sengkang) after Hougang Avenue 8.
Roadwork,1.309335441,103.7896021,9/2/18,10:48:00 AM,Roadworks on Ghim Moh Road (towards Commonwealth Avenue West) after Grove Avenue. Avoid left lane.
Roadwork,1.349481486,103.8733492,9/2/18,10:48:00 AM,Roadworks on Upper Serangoon Road (towards Sengkang) after Serangoon Avenue 2.
Roadwork,1.368221714,103.7651533,9/2/18,10:45:00 AM,Roadworks on Upper Bukit Timah Road (towards City) after Cashew Road. Avoid left lane.
Roadwork,1.39766184,103.8540235,9/2/18,10:44:00 AM,Roadworks on SLE (towards CTE) after TPE Exit. Avoid lane 1.
Roadwork,1.340001254,103.7761786,9/2/18,10:44:00 AM,Roadworks on Upper Bukit Timah Road (towards Jalan Jurong Kechil) after Bukit Timah Avenue. Avoid right lane.
Roadwork,1.361044855,103.8889042,9/2/18,10:42:00 AM,Roadworks on Tampines Road (towards Jalan Teliti) after Hougang Avenue 1. Avoid left lane.
Roadwork,1.325149202,103.7927543,9/2/18,10:42:00 AM,Roadworks on Sixth Avenue (towards Laurel Wood Avenue) after Namly Garden. Avoid left lane.
Roadwork,1.317487682,103.8959548,9/2/18,10:41:00 AM,Roadworks on Sims Avenue (toward Changi) after Paya Lebar Road.
Roadwork,1.29225849,103.76828,9/2/18,10:41:00 AM,Roadworks on Pasir Panjang Road (towards Neo Pee Teck Lane) after Clementi Road. Avoid right lane.
